timestamp,channel,action,payload
1772985532339,CH1,POWER (Simulated),3.423
1772985533339,CH1,POWER (Simulated),2.703
1772985534339,CH1,POWER (Simulated),3.661
1772985535339,CH1,POWER (Simulated),1.883
1772985536339,CH1,POWER (Simulated),4.666
1772985537169,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=363D58B5E70303A2,test=APX1090-queryB.sql,loop=1/3,runs=100,elapsed_sec=122.509561,failures=0"",""timestamp"":1772985537169}"
1772985537339,CH1,POWER (Simulated),2.828
1772985538340,CH1,POWER (Simulated),1.125
1772985539339,CH1,POWER (Simulated),1.992
1772985540340,CH1,POWER (Simulated),1.677
1772985541339,CH1,POWER (Simulated),1.877
1772985542339,CH1,POWER (Simulated),3.324
1772985543340,CH1,POWER (Simulated),0.880
1772985544339,CH1,POWER (Simulated),3.289
1772985545339,CH1,POWER (Simulated),1.121
1772985546340,CH1,POWER (Simulated),3.809
1772985547339,CH1,POWER (Simulated),1.841
1772985548339,CH1,POWER (Simulated),0.403
1772985549340,CH1,POWER (Simulated),3.834
1772985550340,CH1,POWER (Simulated),4.619
1772985551339,CH1,POWER (Simulated),3.072
1772985552340,CH1,POWER (Simulated),2.843
1772985553339,CH1,POWER (Simulated),1.418
1772985554340,CH1,POWER (Simulated),0.469
1772985555340,CH1,POWER (Simulated),3.696
1772985556339,CH1,POWER (Simulated),0.376
1772985557340,CH1,POWER (Simulated),0.590
1772985558339,CH1,POWER (Simulated),3.387
1772985559340,CH1,POWER (Simulated),1.042
1772985560340,CH1,POWER (Simulated),1.183
1772985561339,CH1,POWER (Simulated),0.702
1772985562340,CH1,POWER (Simulated),3.785
1772985563339,CH1,POWER (Simulated),3.941
1772985564340,CH1,POWER (Simulated),2.380
1772985565339,CH1,POWER (Simulated),2.146
1772985566340,CH1,POWER (Simulated),3.779
1772985567190,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=363D58B5E70303A2,test=APX1090-queryB.sql,loop=2/3,runs=100"",""timestamp"":1772985567190}"
1772985567339,CH1,POWER (Simulated),2.466
1772985568339,CH1,POWER (Simulated),4.679
1772985569339,CH1,POWER (Simulated),2.184
1772985570339,CH1,POWER (Simulated),2.123
1772985571339,CH1,POWER (Simulated),4.607
1772985572339,CH1,POWER (Simulated),0.336
1772985573339,CH1,POWER (Simulated),3.394
1772985574339,CH1,POWER (Simulated),3.666
1772985575339,CH1,POWER (Simulated),2.842
1772985576339,CH1,POWER (Simulated),0.397
1772985577339,CH1,POWER (Simulated),1.845
1772985578339,CH1,POWER (Simulated),0.682
1772985579339,CH1,POWER (Simulated),2.294
1772985580339,CH1,POWER (Simulated),2.316
1772985581339,CH1,POWER (Simulated),2.239
1772985582339,CH1,POWER (Simulated),0.631
1772985583340,CH1,POWER (Simulated),1.936
1772985584340,CH1,POWER (Simulated),1.719
1772985585339,CH1,POWER (Simulated),2.923
1772985586339,CH1,POWER (Simulated),4.826
1772985587339,CH1,POWER (Simulated),0.818
1772985588339,CH1,POWER (Simulated),1.384
1772985589339,CH1,POWER (Simulated),4.772
1772985590339,CH1,POWER (Simulated),1.430
1772985591339,CH1,POWER (Simulated),4.380
1772985592339,CH1,POWER (Simulated),3.440
1772985593339,CH1,POWER (Simulated),4.054
1772985594339,CH1,POWER (Simulated),1.610
1772985595339,CH1,POWER (Simulated),0.975
1772985596339,CH1,POWER (Simulated),0.207
1772985597339,CH1,POWER (Simulated),2.363
1772985598339,CH1,POWER (Simulated),4.361
1772985599339,CH1,POWER (Simulated),1.254
1772985600339,CH1,POWER (Simulated),1.678
1772985601339,CH1,POWER (Simulated),1.737
1772985602339,CH1,POWER (Simulated),0.125
1772985603339,CH1,POWER (Simulated),3.996
1772985604339,CH1,POWER (Simulated),0.430
1772985605339,CH1,POWER (Simulated),4.293
1772985606339,CH1,POWER (Simulated),2.525
1772985607339,CH1,POWER (Simulated),3.319
1772985608339,CH1,POWER (Simulated),3.387
1772985609339,CH1,POWER (Simulated),0.107
1772985610339,CH1,POWER (Simulated),1.623
1772985611339,CH1,POWER (Simulated),0.421
1772985612339,CH1,POWER (Simulated),4.936
1772985613340,CH1,POWER (Simulated),1.803
1772985614340,CH1,POWER (Simulated),4.537
1772985615339,CH1,POWER (Simulated),1.749
1772985616339,CH1,POWER (Simulated),4.434
1772985617339,CH1,POWER (Simulated),3.218
1772985618339,CH1,POWER (Simulated),2.218
1772985619339,CH1,POWER (Simulated),0.540
1772985620339,CH1,POWER (Simulated),0.787
1772985621339,CH1,POWER (Simulated),3.349
1772985622339,CH1,POWER (Simulated),2.035
1772985623339,CH1,POWER (Simulated),1.683
1772985624339,CH1,POWER (Simulated),3.891
1772985625339,CH1,POWER (Simulated),3.794
1772985626339,CH1,POWER (Simulated),4.042
1772985627339,CH1,POWER (Simulated),1.815
1772985628340,CH1,POWER (Simulated),2.130
1772985629340,CH1,POWER (Simulated),2.332
1772985630339,CH1,POWER (Simulated),1.608
1772985631339,CH1,POWER (Simulated),1.735
1772985632339,CH1,POWER (Simulated),1.302
1772985633339,CH1,POWER (Simulated),4.505
1772985634339,CH1,POWER (Simulated),3.154
1772985635339,CH1,POWER (Simulated),4.051
1772985636339,CH1,POWER (Simulated),3.164
1772985637339,CH1,POWER (Simulated),3.779
1772985638339,CH1,POWER (Simulated),4.604
1772985639339,CH1,POWER (Simulated),4.544
1772985640339,CH1,POWER (Simulated),1.313
1772985641339,CH1,POWER (Simulated),2.770
1772985642339,CH1,POWER (Simulated),1.188
1772985643339,CH1,POWER (Simulated),4.522
1772985644339,CH1,POWER (Simulated),4.260
1772985645339,CH1,POWER (Simulated),4.909
1772985646339,CH1,POWER (Simulated),3.348
1772985647339,CH1,POWER (Simulated),3.432
1772985648339,CH1,POWER (Simulated),0.369
1772985649340,CH1,POWER (Simulated),4.964
1772985650340,CH1,POWER (Simulated),3.020
1772985651339,CH1,POWER (Simulated),4.253
1772985652339,CH1,POWER (Simulated),2.659
1772985653339,CH1,POWER (Simulated),2.461
1772985654339,CH1,POWER (Simulated),4.457
1772985655339,CH1,POWER (Simulated),2.994
1772985656339,CH1,POWER (Simulated),2.780
1772985657339,CH1,POWER (Simulated),4.847
1772985658339,CH1,POWER (Simulated),1.064
1772985659339,CH1,POWER (Simulated),4.116
1772985660340,CH1,POWER (Simulated),2.301
1772985661340,CH1,POWER (Simulated),2.910
1772985662339,CH1,POWER (Simulated),0.271
1772985663339,CH1,POWER (Simulated),3.897
1772985664339,CH1,POWER (Simulated),1.148
1772985665339,CH1,POWER (Simulated),4.752
1772985666339,CH1,POWER (Simulated),4.870
1772985667339,CH1,POWER (Simulated),1.904
1772985668339,CH1,POWER (Simulated),1.680
1772985669340,CH1,POWER (Simulated),1.820
1772985670340,CH1,POWER (Simulated),1.305
1772985671339,CH1,POWER (Simulated),4.964
1772985672339,CH1,POWER (Simulated),2.006
1772985673339,CH1,POWER (Simulated),2.204
1772985674339,CH1,POWER (Simulated),4.507
1772985675339,CH1,POWER (Simulated),1.997
1772985676339,CH1,POWER (Simulated),3.153
1772985677339,CH1,POWER (Simulated),4.165
1772985678339,CH1,POWER (Simulated),2.405
1772985679339,CH1,POWER (Simulated),3.570
1772985680339,CH1,POWER (Simulated),4.239
1772985681339,CH1,POWER (Simulated),4.529
1772985682339,CH1,POWER (Simulated),2.972
1772985683339,CH1,POWER (Simulated),0.574
1772985684339,CH1,POWER (Simulated),4.930
1772985685340,CH1,POWER (Simulated),3.765
1772985686340,CH1,POWER (Simulated),2.945
1772985687339,CH1,POWER (Simulated),1.928
1772985688339,CH1,POWER (Simulated),4.461
1772985689175,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=363D58B5E70303A2,test=APX1090-queryB.sql,loop=2/3,runs=100,elapsed_sec=121.973177,failures=0"",""timestamp"":1772985689175}"
1772985689340,CH1,POWER (Simulated),0.772
1772985690339,CH1,POWER (Simulated),0.249
1772985691339,CH1,POWER (Simulated),1.514
1772985692340,CH1,POWER (Simulated),2.317
1772985693340,CH1,POWER (Simulated),1.579
1772985694339,CH1,POWER (Simulated),4.731
1772985695339,CH1,POWER (Simulated),0.272
1772985696340,CH1,POWER (Simulated),0.938
1772985697339,CH1,POWER (Simulated),1.595
1772985698339,CH1,POWER (Simulated),2.091
1772985699340,CH1,POWER (Simulated),0.555
1772985700340,CH1,POWER (Simulated),4.518
1772985701340,CH1,POWER (Simulated),4.061
1772985702339,CH1,POWER (Simulated),1.866
1772985703339,CH1,POWER (Simulated),4.297
1772985704340,CH1,POWER (Simulated),2.849
1772985705340,CH1,POWER (Simulated),2.675
1772985706340,CH1,POWER (Simulated),2.741
1772985707339,CH1,POWER (Simulated),0.695
1772985708339,CH1,POWER (Simulated),1.459
1772985709340,CH1,POWER (Simulated),0.204
1772985710339,CH1,POWER (Simulated),1.960
1772985711340,CH1,POWER (Simulated),0.479
1772985712339,CH1,POWER (Simulated),0.883
1772985713339,CH1,POWER (Simulated),0.994
1772985714340,CH1,POWER (Simulated),2.837
1772985715339,CH1,POWER (Simulated),1.993
1772985716339,CH1,POWER (Simulated),2.611
1772985717340,CH1,POWER (Simulated),3.930
1772985718339,CH1,POWER (Simulated),3.714
1772985719194,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=363D58B5E70303A2,test=APX1090-queryB.sql,loop=3/3,runs=100"",""timestamp"":1772985719194}"
1772985719339,CH1,POWER (Simulated),1.136
1772985720340,CH1,POWER (Simulated),4.174
1772985721339,CH1,POWER (Simulated),1.749
1772985722339,CH1,POWER (Simulated),4.464
1772985723339,CH1,POWER (Simulated),4.889
1772985724339,CH1,POWER (Simulated),4.335
1772985725339,CH1,POWER (Simulated),4.869
1772985726339,CH1,POWER (Simulated),0.571
1772985727339,CH1,POWER (Simulated),3.274
1772985728339,CH1,POWER (Simulated),3.283
1772985729339,CH1,POWER (Simulated),1.854
1772985730339,CH1,POWER (Simulated),4.311
1772985731339,CH1,POWER (Simulated),2.185
1772985732339,CH1,POWER (Simulated),1.777
1772985733339,CH1,POWER (Simulated),0.642
1772985734339,CH1,POWER (Simulated),2.369
1772985735339,CH1,POWER (Simulated),3.393
1772985736339,CH1,POWER (Simulated),1.320
1772985737339,CH1,POWER (Simulated),1.053
1772985738339,CH1,POWER (Simulated),1.410
1772985739339,CH1,POWER (Simulated),2.633
1772985740339,CH1,POWER (Simulated),0.153
1772985741339,CH1,POWER (Simulated),3.165
1772985742339,CH1,POWER (Simulated),3.385
1772985743339,CH1,POWER (Simulated),1.626
1772985744339,CH1,POWER (Simulated),3.549
1772985745339,CH1,POWER (Simulated),1.713
1772985746339,CH1,POWER (Simulated),3.653
1772985747340,CH1,POWER (Simulated),3.129
1772985748340,CH1,POWER (Simulated),3.960
1772985749339,CH1,POWER (Simulated),0.541
1772985750339,CH1,POWER (Simulated),4.768
1772985751339,CH1,POWER (Simulated),3.361
1772985752339,CH1,POWER (Simulated),3.085
1772985753339,CH1,POWER (Simulated),2.887
1772985754339,CH1,POWER (Simulated),4.898
1772985755339,CH1,POWER (Simulated),3.063
1772985756339,CH1,POWER (Simulated),1.028
1772985757339,CH1,POWER (Simulated),3.216
1772985758339,CH1,POWER (Simulated),2.437
1772985759340,CH1,POWER (Simulated),1.338
1772985760340,CH1,POWER (Simulated),0.420
1772985761339,CH1,POWER (Simulated),4.635
1772985762339,CH1,POWER (Simulated),2.782
1772985763339,CH1,POWER (Simulated),1.101
1772985764339,CH1,POWER (Simulated),3.476
1772985765339,CH1,POWER (Simulated),1.294
1772985766340,CH1,POWER (Simulated),0.377
1772985767339,CH1,POWER (Simulated),1.195
1772985768339,CH1,POWER (Simulated),4.498
1772985769339,CH1,POWER (Simulated),0.540
1772985770339,CH1,POWER (Simulated),4.740
1772985771339,CH1,POWER (Simulated),0.656
1772985772339,CH1,POWER (Simulated),1.397
1772985773339,CH1,POWER (Simulated),4.577
1772985774339,CH1,POWER (Simulated),2.013
1772985775339,CH1,POWER (Simulated),1.198
1772985776339,CH1,POWER (Simulated),4.404
1772985777339,CH1,POWER (Simulated),4.860
1772985778339,CH1,POWER (Simulated),3.996
1772985779339,CH1,POWER (Simulated),0.906
1772985780339,CH1,POWER (Simulated),4.281
1772985781339,CH1,POWER (Simulated),2.513
1772985782339,CH1,POWER (Simulated),2.355
1772985783339,CH1,POWER (Simulated),2.503
1772985784339,CH1,POWER (Simulated),0.678
1772985785339,CH1,POWER (Simulated),2.643
1772985786339,CH1,POWER (Simulated),0.631
1772985787339,CH1,POWER (Simulated),2.460
1772985788339,CH1,POWER (Simulated),3.457
1772985789339,CH1,POWER (Simulated),1.951
1772985790339,CH1,POWER (Simulated),3.098
1772985791339,CH1,POWER (Simulated),1.143
1772985792339,CH1,POWER (Simulated),2.577
1772985793339,CH1,POWER (Simulated),0.946
1772985794339,CH1,POWER (Simulated),4.636
1772985795339,CH1,POWER (Simulated),1.378
1772985796339,CH1,POWER (Simulated),0.969
1772985797339,CH1,POWER (Simulated),1.195
1772985798339,CH1,POWER (Simulated),3.612
1772985799339,CH1,POWER (Simulated),2.088
1772985800339,CH1,POWER (Simulated),2.290
1772985801339,CH1,POWER (Simulated),1.556
1772985802339,CH1,POWER (Simulated),2.267
1772985803339,CH1,POWER (Simulated),0.123
1772985804339,CH1,POWER (Simulated),2.159
1772985805339,CH1,POWER (Simulated),4.080
1772985806339,CH1,POWER (Simulated),2.377
1772985807339,CH1,POWER (Simulated),1.686
1772985808339,CH1,POWER (Simulated),4.129
1772985809339,CH1,POWER (Simulated),1.189
1772985810339,CH1,POWER (Simulated),1.737
1772985811339,CH1,POWER (Simulated),4.159
1772985812339,CH1,POWER (Simulated),0.506
1772985813339,CH1,POWER (Simulated),0.137
1772985814339,CH1,POWER (Simulated),0.826
1772985815339,CH1,POWER (Simulated),3.568
1772985816340,CH1,POWER (Simulated),4.947
1772985817339,CH1,POWER (Simulated),1.666
1772985818339,CH1,POWER (Simulated),4.232
1772985819339,CH1,POWER (Simulated),1.750
1772985820339,CH1,POWER (Simulated),0.372
1772985821339,CH1,POWER (Simulated),0.908
1772985822339,CH1,POWER (Simulated),3.950
1772985823339,CH1,POWER (Simulated),1.594
1772985824339,CH1,POWER (Simulated),2.915
1772985825339,CH1,POWER (Simulated),2.879
1772985826339,CH1,POWER (Simulated),4.387
1772985827339,CH1,POWER (Simulated),3.394
1772985828340,CH1,POWER (Simulated),1.967
1772985829340,CH1,POWER (Simulated),3.888
1772985830339,CH1,POWER (Simulated),2.450
1772985831339,CH1,POWER (Simulated),0.267
1772985832339,CH1,POWER (Simulated),2.003
1772985833339,CH1,POWER (Simulated),3.977
1772985834339,CH1,POWER (Simulated),1.297
1772985835339,CH1,POWER (Simulated),0.904
1772985836339,CH1,POWER (Simulated),2.987
1772985837340,CH1,POWER (Simulated),0.726
1772985838340,CH1,POWER (Simulated),1.967
1772985839339,CH1,POWER (Simulated),3.764
1772985840339,CH1,POWER (Simulated),4.237
1772985841062,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""end,run_id=363D58B5E70303A2,test=APX1090-queryB.sql,loop=3/3,runs=100,elapsed_sec=121.855561,failures=0"",""timestamp"":1772985841062}"
1772985841340,CH1,POWER (Simulated),1.173
1772985842340,CH1,POWER (Simulated),2.373
1772985843339,CH1,POWER (Simulated),2.739
1772985844339,CH1,POWER (Simulated),4.525
1772985845340,CH1,POWER (Simulated),3.739
1772985846340,CH1,POWER (Simulated),4.357
1772985847339,CH1,POWER (Simulated),0.292
1772985848339,CH1,POWER (Simulated),0.413
1772985849340,CH1,POWER (Simulated),2.656
1772985850340,CH1,POWER (Simulated),4.589
1772985851339,CH1,POWER (Simulated),0.955
1772985852340,CH1,POWER (Simulated),1.780
1772985853339,CH1,POWER (Simulated),4.273
1772985854340,CH1,POWER (Simulated),1.860
1772985855339,CH1,POWER (Simulated),4.457
1772985856340,CH1,POWER (Simulated),1.987
1772985857340,CH1,POWER (Simulated),2.245
1772985858339,CH1,POWER (Simulated),4.727
1772985859340,CH1,POWER (Simulated),3.074
1772985860339,CH1,POWER (Simulated),2.969
1772985861340,CH1,POWER (Simulated),3.843
1772985862340,CH1,POWER (Simulated),2.455
1772985863339,CH1,POWER (Simulated),0.351
1772985864340,CH1,POWER (Simulated),2.167
1772985865339,CH1,POWER (Simulated),3.007
1772985866340,CH1,POWER (Simulated),4.572
1772985867340,CH1,POWER (Simulated),1.273
1772985868339,CH1,POWER (Simulated),4.828
1772985869340,CH1,POWER (Simulated),4.727
1772985870339,CH1,POWER (Simulated),4.503
1772985871082,CH1,MESSAGE,"{""channelId"":""CH1"",""message"":""start,run_id=363D58B5E70303A2,test=APX1092-queryA.sql,loop=1/3,runs=100"",""timestamp"":1772985871082}"
1772985871339,CH1,POWER (Simulated),2.867
1772985872339,CH1,POWER (Simulated),0.216
1772985873339,CH1,POWER (Simulated),2.709
1772985874339,CH1,POWER (Simulated),3.781
1772985875339,CH1,POWER (Simulated),3.871
1772985876339,CH1,POWER (Simulated),2.717
1772985877339,CH1,POWER (Simulated),3.705
1772985878339,CH1,POWER (Simulated),3.950
1772985879339,CH1,POWER (Simulated),2.945
1772985880339,CH1,POWER (Simulated),0.454
1772985881339,CH1,POWER (Simulated),2.065
1772985882339,CH1,POWER (Simulated),2.834
1772985883339,CH1,POWER (Simulated),1.165
1772985884339,CH1,POWER (Simulated),3.745
1772985885339,CH1,POWER (Simulated),4.250
1772985886339,CH1,POWER (Simulated),1.051
1772985887339,CH1,POWER (Simulated),2.641
1772985888339,CH1,POWER (Simulated),3.277
1772985889339,CH1,POWER (Simulated),4.421
1772985890339,CH1,POWER (Simulated),4.021
1772985891339,CH1,POWER (Simulated),2.452
1772985892339,CH1,POWER (Simulated),3.982
1772985893339,CH1,POWER (Simulated),2.091
1772985894339,CH1,POWER (Simulated),3.587
1772985895339,CH1,POWER (Simulated),4.054
1772985896339,CH1,POWER (Simulated),2.329
1772985897339,CH1,POWER (Simulated),4.941
1772985898339,CH1,POWER (Simulated),3.585
1772985899340,CH1,POWER (Simulated),2.349
1772985900340,CH1,POWER (Simulated),0.393
1772985901339,CH1,POWER (Simulated),0.492
1772985902339,CH1,POWER (Simulated),3.287
1772985903339,CH1,POWER (Simulated),0.765
1772985904339,CH1,POWER (Simulated),1.260
1772985905339,CH1,POWER (Simulated),2.892
1772985906339,CH1,POWER (Simulated),3.608
1772985907339,CH1,POWER (Simulated),2.621
1772985908339,CH1,POWER (Simulated),0.594
1772985909339,CH1,POWER (Simulated),4.599
1772985910339,CH1,POWER (Simulated),1.150
1772985911339,CH1,POWER (Simulated),1.825
1772985912340,CH1,POWER (Simulated),4.066
1772985913340,CH1,POWER (Simulated),4.371
1772985914339,CH1,POWER (Simulated),2.516
1772985915339,CH1,POWER (Simulated),0.556
1772985916339,CH1,POWER (Simulated),0.688
1772985917339,CH1,POWER (Simulated),1.623
1772985918339,CH1,POWER (Simulated),2.087
1772985919339,CH1,POWER (Simulated),1.575
1772985920339,CH1,POWER (Simulated),4.331
1772985921339,CH1,POWER (Simulated),1.872
1772985922340,CH1,POWER (Simulated),2.605
1772985923339,CH1,POWER (Simulated),0.703
1772985924339,CH1,POWER (Simulated),3.044
1772985925339,CH1,POWER (Simulated),0.548
1772985926339,CH1,POWER (Simulated),1.648
1772985927339,CH1,POWER (Simulated),2.769
1772985928339,CH1,POWER (Simulated),1.749
1772985929339,CH1,POWER (Simulated),0.956
1772985930339,CH1,POWER (Simulated),4.408
1772985931339,CH1,POWER (Simulated),2.050
1772985932339,CH1,POWER (Simulated),0.843
1772985933339,CH1,POWER (Simulated),1.100
1772985934339,CH1,POWER (Simulated),2.109
1772985935339,CH1,POWER (Simulated),3.475
1772985936339,CH1,POWER (Simulated),3.613
1772985937339,CH1,POWER (Simulated),2.310
1772985938339,CH1,POWER (Simulated),4.620
1772985939339,CH1,POWER (Simulated),4.552
1772985940339,CH1,POWER (Simulated),4.637
1772985941339,CH1,POWER (Simulated),2.470
1772985942339,CH1,POWER (Simulated),4.342
1772985943339,CH1,POWER (Simulated),4.310
1772985944339,CH1,POWER (Simulated),3.208
1772985945339,CH1,POWER (Simulated),2.084
1772985946339,CH1,POWER (Simulated),4.031
1772985947339,CH1,POWER (Simulated),2.935
1772985948339,CH1,POWER (Simulated),4.125
1772985949339,CH1,POWER (Simulated),0.542
1772985950339,CH1,POWER (Simulated),0.872
1772985951339,CH1,POWER (Simulated),2.507
1772985952339,CH1,POWER (Simulated),0.138
1772985953339,CH1,POWER (Simulated),1.535
1772985954339,CH1,POWER (Simulated),0.633
1772985955339,CH1,POWER (Simulated),0.427
1772985956339,CH1,POWER (Simulated),0.548
1772985957339,CH1,POWER (Simulated),3.809
1772985958339,CH1,POWER (Simulated),0.767
1772985959339,CH1,POWER (Simulated),3.107
1772985960339,CH1,POWER (Simulated),3.685
1772985961339,CH1,POWER (Simulated),2.633
1772985962339,CH1,POWER (Simulated),2.952
1772985963339,CH1,POWER (Simulated),0.350
1772985964339,CH1,POWER (Simulated),2.920
1772985965339,CH1,POWER (Simulated),3.407
1772985966339,CH1,POWER (Simulated),4.130
1772985967339,CH1,POWER (Simulated),4.302
1772985968339,CH1,POWER (Simulated),0.790
1772985969339,CH1,POWER (Simulated),1.360
1772985970339,CH1,POWER (Simulated),0.501
